YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
2016,3.65,5,4.57,4.33
2016,2.7,4.32,3.65,6.18
2016,2.15,4.35,3.78,5.4
2016,3.7,8,7.63,6.75
2016,3.3,6.95,6.52,8.08
2016,3.55,8.8,8.18,10.66
2016,9.07,9.9,9.46,13.8
2016,7.78,11.05,10.02,13.3
2016,2.35,3.1,3.86,5.2
2016,4.05,7.35,6.37,10
2016,5.36,7.16,7.76,8.98
2016,1,3.55,2.47,5.25
2015,1.34,3.25,2.7,4.31
2015,9.05,7.75,9.35,5.1
2015,6.67,7.45,7.6,8.22
2015,4.84,6.35,7.4,7.76
2015,4,7.15,5.5,6.73
2015,5.28,7.8,7.35,9.2
2015,NA,1.07,1.92,2.02
2015,5.98,8.15,6.3,9.73
2015,4.18,8.25,NA,11.37
2015,6.45,9.2,7.55,12.53
2015,3.1,4.7,3.75,6.58
2015,8.85,10.4,7.95,12.16
2015,2.79,4.22,3.52,6.71
2015,4.4,7.08,10.95,5.86
2015,6.9,7.5,NA,8.93
2015,6.05,5.75,1.95,6.79
2015,2.33,3.2,3,5.08
2015,2.3,6.65,3.52,11.3
2015,8.93,12.7,NA,14.61
2015,5.4,10.87,6.37,11.02
2015,4.86,5.16,4.81,5.96
2015,8.58,5.46,10.6,13.65
2015,7.1,9,8,10.7
2015,1.25,1.3,1.27,1.6
2015,5.06,2.75,3.7,8.38
2015,8.8,10.05,10.2,12.4
2015,2.9,5.35,2.8,9.25
2015,NA,3.4,5.2,2.3
2015,NA,NA,NA,8.98
2015,7.39,8.52,7.65,9.7
2015,3.38,7.1,8.95,8.91
2015,7.7,8.65,8.9,14.58
2015,7.95,9.7,8.95,11.96
2015,6.8,9.2,7.57,11.43
2015,3.75,4.72,6.17,NA
2015,7.08,8.62,8.7,9.18
2015,8.05,7.75,6.2,8.38
2015,7.25,9.3,8.59,11.98
2015,6.35,8.2,6.55,9.47
2015,6.37,8.3,7.19,10.18
2015,3.64,10,8.2,14.08
2015,6.62,5.85,4.15,9.13
2015,1.87,2.97,2.42,4.18
2015,4.65,5.6,4.85,8.75
2015,0.85,2.35,1.5,4.28
2015,3.28,5.2,4.15,7.6
2015,6.59,8.65,7.55,11.43
2015,6.44,8.62,8.02,10.2
2015,2.94,11.75,0.4,5.26
2015,6.53,8.8,7.3,5.98
2015,2.1,3.9,2.75,8.3
2015,3.78,4.35,6.55,5.25
2015,6.16,7.55,7.15,7.48
2015,1.25,2.9,1.72,4.58
2015,0.6,1.7,1.05,2.54
2015,2.57,4.42,3.48,6.26
2015,2.3,4.1,3.24,5.68
2015,3.05,5.4,4.45,4.6
2015,3.8,4.95,1.6,8.09
2015,2.55,NA,3.38,6.07
2015,2.8,4.15,3.65,5.88
2015,5.62,5.01,6.8,4.18
2015,4.82,6.8,6.25,7.86
2015,7.04,8.25,7.84,10.48
2015,2.34,5.45,3.58,7.3
2015,8.32,10.7,9.73,12.64
2015,1.42,3.45,0.75,4.46
2015,4.79,7.35,5.75,9.48
2015,7.34,6.9,7.6,8.26
2014,2.51,3.25,2,4.75
2014,4.61,7.65,6.75,9.25
2014,6.01,NA,6.4,8.3
2014,0.12,3.6,1.3,5.58
2014,4.08,6.95,6.75,7.45
2014,3.81,7.9,6.43,9.2
2014,0.74,1.02,0.42,2.54
2014,4,8.1,6.5,9.9
2014,4.3,9.02,6.11,10.8
2014,5.07,9.5,12.05,13.18
2014,2.78,4.75,3.5,6.5
2014,8.75,10.8,9.95,10.25
2014,3.24,4.8,2.87,6.68
2014,3.9,6.41,4.3,6.4
2014,5.66,7.4,6.4,8.75
2014,3.33,3.37,2.67,4.79
2014,1.8,3.78,2.5,4.9
2014,2.31,6.85,3.55,11.3
2014,7.3,12.4,10.3,15.95
2014,6.43,10.62,9.32,12.79
2014,3.91,5.21,4.59,6.16
2014,7.6,11.9,5.25,13.5
2014,7.61,9,10.8,10.85
2014,1.4,1.35,1.1,2.36
2014,4.53,6.91,2.6,8.73
2014,6.16,10.2,8.8,12.15
2014,NA,5.64,5.7,11.3
2014,2,NA,2.1,3.85
2014,2.62,NA,NA,11.8
2014,6.21,NA,5.8,10.15
2014,4.6,NA,3.9,13.5
2014,4.9,NA,6.9,9.93
2014,5.11,10,6.7,12.44
2014,5.05,9.25,6.85,11.56
2014,4.18,NA,NA,NA
2014,5.52,8.8,6.85,8.93
2014,4.61,7.6,5.2,8.25
2014,5.62,9.35,8.2,11.59
2014,4.96,8.47,6.95,9.55
2014,5.12,8.26,6.71,10.5
2014,5.02,10.25,7.29,14.8
2014,1.8,5.95,3.47,8.9
2014,3.83,NA,1.17,3.72
2014,4.22,5.73,4.2,7.36
2014,0.65,2.4,0.8,4.21
2014,2.42,5.2,3.6,7.15
2014,4.87,NA,7.17,11.23
2014,4.93,8.32,6.97,10.17
2014,1.51,3.87,2.3,5.45
2014,4.77,8.86,7.05,11.3
2014,3.83,3.9,1.64,7.87
2014,2.3,4.37,4.25,5
2014,4.2,7.43,4.2,7.5
2014,0.8,2.77,1.1,4.49
2014,0.61,3.03,0.4,4.05
2014,1.86,4.42,2.82,4.92
2014,0.57,3.85,2.5,4.8
2014,1.36,NA,4.75,8.75
2014,3.91,NA,1.45,8.4
2014,1.78,4.35,2.7,6.1
2014,1.97,NA,2.6,6.5
2014,4.05,4.15,3.9,7
2014,4.02,NA,5.3,8
2014,5.01,8.72,7,10.45
2014,3.8,5.35,4.46,7.34
2014,6.31,10.7,8.9,13.3
2014,1.31,2.82,0.8,4.44
2014,3.87,7.35,5.55,9.75
2014,6.99,7.56,7.13,8.9
2013,2.65,8.35,6.05,10.1
2013,0.25,6.2,1.87,3.9
2013,4.41,8.15,5.91,9.85
2013,3.9,0.9,5.52,11.37
2013,4.2,10.2,6.7,11.35
2013,2.35,4.75,3.52,6.92
2013,7.6,10.35,9.6,11.25
2013,2.32,4.92,3.87,7.44
2013,2.85,6.73,5.03,11.18
2013,5.45,7.5,6.02,NA
2013,2.55,5.05,1.67,5.35
2013,1.47,3.95,2.45,3.6
2013,1.25,4.5,4.15,13.65
2013,6.7,13.65,9.65,NA
2013,5.42,7.62,8.57,9.7
2013,3.09,5.11,4.71,5.96
2013,7.5,11.45,9.05,14
2013,4.05,7,5.4,8.66
2013,1.3,3.1,4.45,5.64
2013,3.02,7.24,NA,10.15
2013,3.65,9.8,7.3,12.4
2013,1.18,NA,NA,5.08
2013,4.6,9.4,7.13,7.5
2013,3.05,7.51,5.6,8.6
2013,5,9.69,7.55,12.37
2013,4.62,8.18,6.85,7.85
2013,4.3,10.5,7,8.7
2013,1.25,6.44,3.15,9.85
2013,0.48,2.97,NA,NA
2013,3.75,5.82,4.66,NA
2013,0.17,2.8,0.82,4.4
2013,NA,NA,6.78,NA
2013,1.08,4.2,2.07,5.4
2013,4,8.85,6.45,10.67
2013,1.34,4.41,2.15,NA
2013,0.9,5.05,3.81,5.95
2013,NA,5.46,6.87,NA
2013,0.85,2.6,1.15,5.4
2013,0.81,1.95,1.6,NA
2013,1.47,4.75,2.77,6.47
2013,0.34,5,0.94,NA
2013,1.45,4.56,2.8,6.22
2013,3.9,NA,4.54,7.4
2013,3.55,8.77,7.4,9.68
2013,2.05,6.05,4.1,NA
2013,6.4,10.97,9.15,NA
2013,0.9,2.75,1.37,4.67
2013,3.85,NA,7.45,8.75
2013,5.23,7.13,7.2,NA
2013,0.9,3.5,1.4,NA
2013,0.32,1.22,0.37,2.47
2012,NA,7.8,7.27,9.7
2012,NA,8.16,NA,NA
2012,NA,1.1,0.5,2.42
2012,NA,8.11,7.18,7.25
2012,NA,9.3,7.4,10.6
2012,NA,9.81,7.75,13.15
2012,NA,4.8,3.95,6.3
2012,NA,10.45,9.94,11.25
2012,NA,5.02,3.75,7.62
2012,NA,6.76,5.68,8.28
2012,NA,7.32,6.64,8.92
2012,NA,NA,4.15,5.15
2012,NA,3.58,2.97,3.5
2012,NA,5.07,2.75,13.65
2012,NA,12.75,11.46,16.65
2012,NA,7.7,6.12,13.02
2012,NA,4.66,4.7,6.16
2012,NA,12.1,9.5,13.6
2012,NA,NA,4.35,NA
2012,NA,NA,0.92,NA
2012,NA,NA,3.97,NA
2012,NA,NA,4.74,NA
2012,NA,NA,7.57,NA
2012,NA,NA,2.7,NA
2012,NA,NA,2.52,NA
2011,3.2,8.22,6.9,11.37
2011,7.05,11.9,13.07,15.2
2011,4.15,7.83,8.12,12.42
2011,1.54,9.04,5.71,9.44
2011,5.65,10.67,10.45,12.2
2011,2.92,7.18,5.05,10.17
2011,5.2,11.11,9.7,14.44
2011,2.02,4.1,3.56,6.62
2011,1.85,4.07,NA,6.05
2011,3.1,7.57,6.55,9.06
2011,3.26,4.72,4.53,6.11
2011,0.9,3.22,2.83,4.63
2011,5.3,7.04,6.85,8.67
2011,0.42,0.72,0.39,NA
2011,NA,4.83,1.68,NA
2011,2.18,5.46,4.38,5.24
2011,4.35,7.85,6.72,9.68
2011,1.4,3.05,3.75,6
2010,1.5,4.4,3.2,6.07
2010,4.1,8.95,6.6,12.18
2010,3.22,6.97,4.94,10.2
2010,7.33,13.1,10.12,19.02
2010,1.35,6.35,3.5,13.48
2010,1.15,3.55,2.1,4.6
2010,2.32,4.4,2,6.38
2010,5.8,9.05,8.95,12.38
2010,3.36,4.76,4.44,7.18
2010,3.15,7.8,5.46,11.37
2010,3.3,6.25,5,7.17
2010,0.42,0.72,0.55,1.93
2010,2.39,8.74,6.87,9.79
2010,2.5,7.8,6.5,9.02
2010,6.55,7.15,6.03,8.68
2010,2.18,5.33,4.78,6.46
2010,2.97,4.52,3.02,7.07
2010,9,10.05,8.9,11.08
2009,5.6,7.98,6.64,8.89
2009,1.2,4.98,3.68,4.55
2009,1.35,7.75,4.35,5.14
2009,3.6,8.4,6.47,9.5
2009,3.25,6.13,5.23,7.35
2009,1.7,3.56,2.65,4.11
2009,1.94,NA,8.08,9.69
2009,2.9,9.85,7.35,11.37
2009,9.1,12.87,5.93,16.75
2009,3.16,4.9,4.86,5.88
2009,5.08,6.51,5.4,7.03
2009,3.17,8.27,6,11.09
2009,0.42,1.52,0.85,2.48
2009,2.52,5.56,4.57,6.54
2009,4.95,9.65,7.32,12.89
2009,2.15,5,3.76,6.42
2009,6.75,11.42,10.08,12.13
2009,6.7,12.52,11.42,13.21
2008,4.14,4.81,4.91,5.95
2008,7.48,12.55,10.9,13.89
2008,2.53,3.85,3.63,5.27
2008,0.9,3,2.2,4.07
2008,2.28,5.05,5.4,5.78
2008,4.69,12.9,12.6,17.63
2008,4.44,7.27,6.89,9.93
2008,2.78,5.1,4.08,4.33
2008,9.62,10.75,10.45,11.55
2008,2.51,4.78,4.12,6.65
2008,3.5,7.85,5.6,7.06
2008,4.89,7.22,6.95,8.77
2008,4.45,8.05,7.17,9.53
2008,0.7,1.45,0.92,2.49
2008,3.85,6.55,5.05,7.86
2008,4.85,7.8,7.55,NA
2008,5.57,8.95,7.81,12.29
2007,3.16,4.79,4.59,6.24
2007,4.75,9.37,6.97,12.47
2007,1.09,3.27,1.83,5.5
2007,0.85,3.53,1.7,4.34
2007,3.13,5.21,2.63,5.92
2007,2.9,12.87,NA,17.33
2007,2.97,7.52,5.27,11.17
2007,1.4,1.78,3.33,4.57
2007,6.78,10.67,9.67,11.61
2007,1.78,4.43,3.04,6.91
2007,NA,7.04,4.97,9.15
2007,5.5,6.4,7.25,8.81
2007,4.68,7.93,6.15,9.35
2007,0.58,1.43,0.85,3.04
2007,2.7,6.35,4.14,8.18
2007,4.3,9.02,6.62,11.37
2007,6.65,12.9,9.38,12.95
2006,3.43,4.65,4.76,2.26
2006,4.02,9.3,7.26,11.95
2006,0.67,3.78,2.23,5.65
2006,2.14,3.42,2.94,4
2006,1.51,5.36,3.06,1.55
2006,7.23,12.72,10.36,14.3
2006,3.29,7.64,5.99,6.82
2006,1.81,4.98,1.45,3.8
2006,8.43,10.19,10.23,7.95
2006,2.13,4.82,3.49,7.07
2006,5.07,7.06,10.33,5.65
2006,6.09,9.29,6.61,8.65
2006,2.65,7.6,7.09,8.29
2006,0.79,1.34,0.94,1
2006,NA,9.76,4.42,8.65
2006,4.22,9.38,7.15,10.7
2006,6.32,NA,9.57,11.4
2005,3.63,4.92,4.86,NA
2005,4.31,9.86,7.36,13.67
2005,1.43,5.16,3.09,6.9
2005,1.58,3.72,2.75,4.43
2005,1.71,5.33,4.4,8.4
2005,6.48,14.16,13.89,18
2005,3.4,7.95,5.98,11.42
2005,1.95,3.36,2.63,4.55
2005,8.61,10.23,9.56,11.9
2005,2.81,4.77,3.88,6.87
2005,3.5,7.31,5.96,NA
2005,6.1,7.92,6.95,8.9
2005,3.11,8.59,7.07,10.25
2005,0.82,2.28,1,3.81
2005,3.91,6.66,7.66,NA
2005,4.6,9.37,8.49,NA
2005,7.22,13.93,10.31,14.55
2004,6.35,12,11.58,12.54
2004,4.55,9.82,7.78,12.51
2004,1.4,3.92,2.64,3.37
2004,1.75,5.82,3.13,4.46
2004,8.6,13.33,10.91,16.57
2004,3.72,7.97,6.14,9.55
2004,3.66,4.89,4.82,4.67
2004,1.1,3.47,2.6,3.59
2004,8.45,10.23,10.26,9.87
2004,2.02,5.3,3.5,6.02
2004,NA,7.26,5.44,6.97
2004,5.9,7.95,6.66,8.01
2004,3.6,8.13,7.55,9.7
2004,1.4,1.9,1.61,0.5
2004,3.55,6.77,5.43,7.26
2004,4.5,9.48,7.04,NA
2004,2.35,5.29,3.79,6
2003,7.08,12.65,9.72,14.2
2003,3.5,9.75,7.69,13.1
2003,1.55,3,2.67,4
2003,1.15,5.49,4.47,5.98
2003,NA,11.63,NA,NA
2003,2.95,7.67,6.48,10.49
2003,3.16,4.74,4.96,6.21
2003,1.65,2.54,2.7,4.5
2003,8.15,5.15,7.08,7.95
2003,1.92,4.67,3.82,6.67
2003,2.1,7.12,6.16,9.01
2003,NA,7.76,6.78,NA
2003,2.52,7.92,7.24,9.73
2003,NA,14.08,NA,NA
2003,0.65,1.6,1.1,3.13
2003,3.85,6.46,5.5,8.16
2003,3.6,8.35,7.49,NA
2003,2.13,5,4.15,6.75
2002,7.61,11.1,9.2,13.24
2002,4.58,9.83,7.4,13.17
2002,1.55,3.26,2.23,2.95
2002,5.52,5.57,4.55,8.32
2002,6.43,NA,10.12,20.1
2002,3.49,7.73,6.12,10.62
2002,3.67,4.81,4.74,5.36
2002,0.98,1.47,1.95,1.82
2002,7.92,6.11,5.85,6.55
2002,2.56,4.56,3.42,6.24
2002,3.26,7.09,5.38,7.33
2002,5.91,NA,4.93,NA
2002,3.15,NA,6.95,9.34
2002,10.08,NA,NA,13.35
2002,0.61,0.74,1.05,2.09
2002,4.21,6.52,4.88,7.75
2002,4.63,8.38,6,NA
2002,2.65,5.05,3.55,5.67
2001,5.14,11.77,9.32,13.52
2001,3,10.09,8.02,12.85
2001,1.35,3.95,2.4,3.68
2001,1.95,5.67,7.03,5.17
2001,NA,11.68,10.76,NA
2001,NA,7.77,6.37,9.39
2001,3.12,4.91,4.77,5.26
2001,0.4,2.12,2.03,2.07
2001,7.6,7.16,4.15,3.75
2001,2.4,5.13,3.46,6.49
2001,4.28,5.95,5.83,8.71
2001,NA,7.65,6.44,NA
2001,NA,7.94,7.1,9.65
2001,NA,12.83,NA,13.09
2001,0.54,0.53,0.83,NA
2001,2.53,7.6,5.05,8.22
2001,3.43,9.64,7,NA
2001,1.5,5.23,3.72,6.61
2000,6.82,11.8,10.22,14.43
2000,3.65,9.7,8.04,4.08
2000,3.11,7.29,4.84,8.11
2000,NA,NA,10.43,14.74
2000,3.05,7.64,6.41,9.31
2000,3.19,7.58,4.88,5.09
2000,NA,NA,2,5.53
2000,8.11,9.74,5.89,11.88
2000,1.84,4.54,3.86,6.3
2000,2.86,7.42,6.09,8.63
2000,NA,NA,6.82,8.92
2000,2.08,5.58,4.01,6.56
2000,2.64,5.09,7.45,9.56
2000,NA,NA,12.1,14.35
2000,NA,1.03,1.92,1.34
2000,3.71,6.75,5.66,8.26
2000,3.93,8.94,7.47,NA
2000,0.64,2.1,2.81,NA
1999,7.16,10.9,9.69,12.37
1999,3.81,4.78,4.66,3.26
1999,NA,NA,13.52,NA
1999,NA,1,0.16,0.65
1999,3.9,6.43,5.4,7.97
1999,5.44,8.46,7.21,10.9
1999,5.55,9.65,6.7,12.3
1999,1.53,4,3.5,5.04
1999,9.43,10.01,4.15,8.15
1999,2.37,4.46,3.61,5.77
1999,3.62,6.85,9.67,7.05
1999,NA,NA,6.64,NA
1999,2.31,4.76,4.25,6.05
1999,1.45,2.97,1.15,NA
1999,6.4,5.61,8.1,8.05
1999,NA,NA,9.7,NA
1999,4.77,7.25,5.82,6.87
1999,4.74,7.89,6.8,10.8
1998,5.54,9.85,8.45,12.45
1998,3.35,6.92,6.2,8.83
1998,0.2,0.59,0.5,2.35
1998,3.35,5.58,4.45,7.98
1998,4.1,6.6,6.3,NA
1998,3.6,8.28,7.35,12.7
1998,2,1.87,2.9,5.83
1998,6.1,9.2,7.3,10.72
1998,1.1,3.84,2.8,6.2
1998,1.92,6.08,4.8,8.4
1998,NA,NA,5.43,NA
1998,1.7,4.2,3.15,6.57
1998,1,2.27,2,3.45
1998,0.35,5.01,3.1,5.5
1998,3.1,6.74,5.05,9.34
1998,2.35,3.8,3.65,5.4
1997,2.85,8.65,6.36,10.68
1997,4,5.66,3.72,6.98
1997,3.27,8.25,5.88,11.27
1997,1.77,6.6,4.63,7.37
1997,1.75,3.96,1.95,4.74
1997,2.7,5.8,3.58,7.44
1997,NA,NA,4.89,NA
1997,2.76,7.75,5.43,10.12
1997,2.38,5.16,3.19,6.98
1997,7.62,10.47,5.53,12.6
1997,1.76,2.99,1.62,4.28
1997,3.91,11.14,7.19,14.38
1997,4.98,9.15,6.1,12.28
1997,4,7.5,5.04,9.23
1997,0.59,1.35,0.01,3.15
1997,6.24,12.07,9.1,14.3
1996,7.47,12.63,10.26,3.64
1996,4.21,9.12,7.95,10.26
1996,2.05,4.14,3.31,4.89
1996,8.67,11.13,7.85,12.46
1996,4.67,10.24,6.9,11.78
1996,2.24,3.34,2.56,4.52
1996,3.27,6.43,4.75,7.52
1996,5.63,12.43,9.04,14.56
1996,4.8,5.77,5.6,7.12
1996,5.44,10.18,8.52,NA
1996,NA,NA,3.23,NA
1996,4.84,7.87,6.25,9.18
1996,2.29,6.58,7.71,7.56
1996,0.65,1.87,0.95,3.16
1996,3.62,8.87,6.51,11.78
1996,3.19,5.89,4.22,8.26
2018,4.82,2.59,NA,NA
2018,9.32,8.4,NA,NA
2018,NA,8.82,6.72,NA
2018,NA,5.21,6,NA
2018,NA,3.7,4.7,NA
2018,NA,8.36,14.18,NA
2018,NA,7.74,7.56,NA
2018,NA,1.3,2.3,NA
2018,NA,8.07,4.83,NA
2018,NA,10.25,10.25,NA
2018,NA,3.41,8.15,NA
2018,NA,1.84,1.84,NA
2018,NA,7.2,9.5,NA
2018,NA,4.45,2.9,NA
2018,NA,3.53,4.5,NA
2018,NA,5.1,5.24,NA
2018,NA,9.16,9.16,NA
2018,NA,3.79,3.43,NA
2018,NA,4.29,10.67,NA
2018,NA,NA,3.1,NA
2018,NA,NA,36.8,39.3
2018,NA,NA,16.3,NA
2018,4.92,NA,NA,NA
2018,NA,30.7,30.7,NA
2018,NA,3.21,3.88,NA
2018,NA,4.7,14.36,NA
2018,NA,5.55,6,NA
2018,NA,4.77,0.8,NA
2018,NA,9.37,10.6,NA
2018,NA,4.57,3.62,NA
2018,NA,4.2,4.3,NA
2018,NA,2.4,5.3,NA
2018,NA,14.13,16.2,NA
2018,NA,12.21,NA,NA
2017,8.82,8.82,8.82,8.82
2017,18.1,17.96,12.48,20
2017,9.18,8,7.58,8.25
2017,4.8,3.42,1.3,4.68
2017,10.25,10.25,10.25,10.25
2017,2.52,3.84,2.9,2.95
2017,2.03,2.09,2.19,2.84
2017,8.74,11.9,5.2,12.1
2017,5.18,4.5,4.35,4.54
2017,4.62,3.75,3,4.13
2017,5.64,5.07,4.54,6.69
2017,4.68,3.22,2.02,5.04
2017,9.16,1.67,1.12,3.35
2017,8.43,4.88,3.38,7.13
2017,8.18,4.77,3.07,11.67
2017,17.5,20.09,12.33,17.65
2017,8.07,6.03,NA,6.03
2017,NA,39.3,NA,NA
2017,4.3,NA,2.3,3.7
2017,8.52,NA,8.12,7.88
2017,6.8,6.37,NA,7.8
2017,6.81,15.26,NA,15.26
2017,30.7,30.7,30.7,30.7
2017,2.43,5.02,2.18,5.38
2017,12.58,11.94,7.02,12.29
2017,12.4,6.84,4,13.35
2017,3.65,6.1,2.9,3.74
2017,3.84,2.8,1.2,6.7
2017,4.19,3.29,2.37,6.47
2017,6.45,7.12,2.3,7.6
2017,6.64,3.98,2.1,7.05
2017,6.19,5.65,5.12,6.16
2016,7.15,NA,8.1,9.8
2016,1.14,3.15,3.05,7.92
2016,2.7,NA,2.8,2.88
2016,33.5,NA,38.2,NA
2016,NA,NA,NA,13.66
2016,4.7,NA,4.45,4.48
2016,7.35,NA,7.35,8.14
2016,8.26,NA,7.96,NA
2016,8.82,NA,NA,8.82
2016,2.75,NA,2.6,3.1
2016,7.86,NA,4.89,7.86
2016,2.37,NA,1.92,3.72
2016,5.47,NA,5.35,5.37
2016,10.25,NA,NA,10.25
2016,3.53,NA,3.48,8.56
2016,3.4,NA,2.14,4.26
2016,5.52,NA,4.72,22.02
2016,5.75,NA,5.43,8.07
2016,3.55,NA,3.5,4.35
2016,5.52,NA,4.23,5.2
2016,18.75,NA,26.07,NA
2016,28.67,19.76,30.3,25.96
2016,9.64,7.62,11.5,11.8
2016,3.56,5.42,3.55,3.4
2016,3.32,3.28,4.73,2.83
2016,11.03,7.12,11.03,NA
2016,5.87,5.45,5.7,6.18
2016,7.2,10.86,7.75,15.26
2016,3.32,4.87,5.72,5.53
2016,5.92,7.48,4.8,7.3
2016,6.6,4.96,3.6,12.15
2016,18.1,19.78,17.1,20
2016,2.37,NA,3.37,9.62
2015,3.5,3.41,2.8,5.15
2015,3.1,3.3,4.5,7.13
2015,4.5,3.15,2.6,4.45
2015,21.46,11.67,NA,23.87
2015,13.66,13.66,13.66,13.66
2015,12.25,12.25,12.25,12.25
2015,4.3,4.47,4.3,4.94
2015,7.94,7.58,7.38,7.98
2015,7.33,7.38,7.26,6.9
2015,8.62,6.7,7.62,7.76
2015,2.74,2.28,2.3,2.69
2015,5.84,2.14,3.89,7.86
2015,2.52,2.32,1.52,2.54
2015,5.16,5.18,4.7,5.72
2015,10.25,9.53,10.25,10.25
2015,NA,12.9,NA,NA
2015,6.33,3.7,3.53,7.23
2015,2.24,2.14,1.89,2.62
2015,7.42,6.81,5.52,7.4
2015,8.07,5.68,5.73,5.83
2015,NA,24.84,NA,25.3
2015,3.9,3.32,3,3.68
2015,2.75,2.75,2.5,2.44
2015,16.75,13.15,16.45,14.8
2015,18.4,8.9,20.4,15.04
2015,11.22,6.78,6.25,9.69
2015,3.54,3.3,2.95,NA
2015,5.75,3.58,3.03,5.19
2015,11.35,10.34,9.82,6.97
2015,6.35,6.05,4.9,6.55
2015,14.3,10.77,12.8,15.26
2015,3.72,2.78,4.52,4.39
2015,7.4,5.94,6.8,7.44
2015,5.45,4,3.85,5.45
2015,18.2,15.65,15.55,17.16
2015,NA,1.84,3.37,7.95
2014,3.55,3.25,2.5,4.18
2014,6.26,1.25,0.4,7.14
2014,2.8,2.8,2.95,3.45
2014,NA,NA,18.59,14.96
2014,13.66,13.66,13.66,13.66
2014,NA,NA,NA,59.3
2014,NA,NA,NA,6.52
2014,12.25,12.25,12.25,12.25
2014,4.8,4.6,4.16,5.2
2014,8.53,8.43,7.78,8.98
2014,8.2,7.81,7.69,8.03
2014,7.22,6.72,6.62,6.61
2014,NA,2.55,2.1,2.6
2014,NA,1.94,2.24,4.67
2014,2.64,1.77,1.39,2.23
2014,5.75,5.3,5.24,5.54
2014,5.35,5.3,7.94,8.82
2014,17.15,21.4,NA,21.29
2014,NA,4.53,3.38,6.73
2014,2.49,2.14,2.1,2.9
2014,7.87,5.72,5.97,7.84
2014,7.33,6.43,4.68,3.98
2014,NA,NA,24.7,27.94
2014,3.9,3.05,2.84,3.56
2014,3.02,12.98,1.67,0.23
2014,14.65,10.05,13.29,10.15
2014,21.6,NA,19.97,18.99
2014,11.95,5.95,3.77,7.82
2014,NA,NA,NA,3.71
2014,5.06,NA,1.42,3.73
2014,10.02,10.02,10.52,10.77
2014,11.15,5.65,6.14,6.45
2014,10,6.6,7.01,15.26
2014,3.02,NA,3.04,3.22
2014,6.6,5.05,4.93,7.37
2014,5.33,NA,3.54,5.03
2014,16.95,NA,15.4,14.93
2014,3.37,1.92,2.03,2.16
2013,NA,NA,NA,40
2013,3.05,7.1,2.38,7.38
2013,7.36,8.47,NA,11.58
2013,2.64,2.27,2.94,2.77
2013,2.78,2.11,2.26,2.97
2013,NA,NA,7.87,NA
2013,13.66,13.66,13.66,13.66
2013,NA,NA,NA,59.3
2013,7.12,6.72,2.99,7.08
2013,NA,4.92,NA,6.37
2013,NA,12.25,6.02,12.25
2013,NA,5.12,4.3,5.35
2013,8.22,8.22,NA,8.22
2013,8.91,8.32,6.66,7.98
2013,23.86,NA,NA,40.3
2013,NA,NA,NA,40
2013,8.36,8.08,8.01,10.7
2013,8.15,7.56,5.1,8.15
2013,3.71,2.88,NA,3.95
2013,1.72,3.36,1.94,3.3
2013,34.58,NA,34.58,34.58
2013,3.04,10.24,1.64,3.22
2013,5.72,6.04,3.7,6.45
2013,9.25,9.25,4.63,9.25
2013,11.66,31.55,NA,22.98
2013,3.58,7.06,NA,NA
2013,9.3,9.3,9.3,9.3
2013,2.42,2.91,2.04,3.99
2013,7.92,7.11,2.42,11.4
2013,8.07,8.07,5.71,8.07
2013,29.88,15.62,18.05,30.74
2013,3.18,3.68,2.83,3.8
2013,2.79,9.56,13.01,3.74
2013,16.99,13.73,7.9,16.59
2013,NA,10.4,5.32,10.09
2013,10.43,11.92,9.31,NA
2013,NA,NA,2.92,NA
2013,9.19,12.82,7.44,15.26
2013,3.76,6.54,2.9,7.48
2013,4.4,1.57,2.51,3.45
2012,NA,1.68,1.3,3.83
2012,NA,10.04,14.22,13.49
2012,NA,1.73,1.91,2.54
2012,NA,2.41,NA,4.74
2012,NA,6.27,NA,9.56
2012,NA,5.56,13.66,7.54
2012,NA,NA,59.3,NA
2012,NA,14.41,4.72,7.59
2012,NA,12.25,12.25,12.25
2012,NA,5.13,4.77,5.16
2012,NA,6.44,7.82,7.41
2012,NA,7.51,8.14,7.76
2012,NA,5.37,7.34,6.37
2012,NA,2.65,2.62,3.45
2012,NA,1.37,1.85,3.58
2012,NA,29.83,NA,NA
2012,NA,1.45,1.57,2.32
2012,NA,4.95,5.65,5.75
2012,NA,5.38,7.2,8.89
2012,NA,26.78,31.18,37.32
2012,NA,NA,4.65,9.07
2012,NA,9.3,9.3,9.3
2012,NA,1.84,2.11,2.83
2012,NA,6.47,6.55,10.2
2012,NA,6.18,7.33,7.07
2012,NA,22.03,25.47,27.12
2012,NA,12.55,NA,13.02
2012,NA,3.77,3.43,3.94
2012,NA,4.47,2.63,3.18
2012,NA,2.35,2.14,2.5
2011,2.77,1.8,2,2.25
2011,9.13,7.05,7.9,11.11
2011,1.18,1.4,3.5,1.92
2011,2.16,2.31,2.38,2.67
2011,8.33,6.8,7.76,6.98
2011,7.1,5.39,5.93,5.77
2011,59.3,59.3,NA,59.3
2011,3.44,3.3,3.18,4.17
2011,NA,0.51,0.5,0.71
2011,12.04,11.8,12.04,11.82
2011,4.23,4.9,4.98,5.06
2011,6.11,6.18,6.38,6.38
2011,NA,41.3,NA,NA
2011,7.91,6.96,7.62,7.64
2011,4.67,4.62,5.1,5.13
